label,algo,size,median,mean,std,q25,q75,count,cv
SYCL-wg64,inclusive_scan,524288,1891638.4790823217,1891857.1322537102,1668.2366868694764,1890791.5276653175,1892025.8326585665,9,0.0008817984500141182
SYCL-wg64,inclusive_scan,1048576,3426193.640394089,3424849.581828134,7452.979060447799,3417677.8916256176,3429521.7315270924,9,0.0021761478518625946
SYCL-wg64,inclusive_scan,2097152,6504732.308755756,6522717.640552997,73590.95701634008,6473212.944700471,6583757.847926268,9,0.01128225397322289
SYCL-wg64,inclusive_scan,4194304,12925735.65789474,12917464.918128654,27264.576649915096,12922734.47368421,12930340.828947367,9,0.002110675494202534
SYCL-wg64,inclusive_scan,8388608,25676627.959183678,25743678.79365079,181212.71570317884,25674141.061224494,25706486.81632653,9,0.007039115005889199
SYCL-wg64,inclusive_scan,16777216,51247156.833333336,51626497.74537037,1139435.6335862395,51234730.45833335,51286060.333333336,9,0.02207075210110333
SYCL-wg64,inclusive_scan,33554432,101998505.49999999,102843957.17592591,2496179.2424686337,101990764.58333331,102065202.16666667,9,0.02427152076809573
SYCL-wg64,inclusive_scan,67108864,212290071.66666672,216199438.7777778,7604623.536122665,211815130.16666666,219266416.0,9,0.03517411321284295
SYCL-wg64,inclusive_scan,134217728,464316918.6666667,470650988.1481482,20109541.43558816,463606076.3333333,464616175.3333333,9,0.04272707790269893
SYCL-wg64,inclusive_scan,268435456,893356415.5,902734409.3888888,26280096.363362096,893170837.0,894954349.5000001,9,0.029111659077172607
TBB,inclusive_scan,8,20090.53552931013,20115.21568829349,97.82542974381793,20074.93138173523,20219.197143651534,9,0.004863255321728898
TBB,inclusive_scan,16,29602.098623659243,29595.76580164553,62.07458414398711,29552.486004390586,29648.442286582635,9,0.0020974143585274535
TBB,inclusive_scan,32,35103.70946081875,35092.45454291426,90.99833244908912,35053.01320289698,35127.336183482636,9,0.00259310252401433
TBB,inclusive_scan,64,37879.056160316664,37979.11112332859,204.27656589851193,37847.18197811895,38173.8401231516,9,0.005378655788840604
TBB,inclusive_scan,128,44118.311796778835,44096.43114430874,296.50054145042907,44011.42510006599,44238.112672948795,9,0.006723912429105878
TBB,inclusive_scan,256,54399.74695807157,54452.65820610199,235.07545264425866,54340.2223126404,54558.99201736051,9,0.004317061102040305
TBB,inclusive_scan,512,54867.22451470622,54816.16853259132,298.3647540821349,54621.34826948066,54965.980548883774,9,0.005443006362342529
TBB,inclusive_scan,1024,55007.294629156124,54852.98158567791,379.90366981907465,54679.495652173755,55112.81207948095,9,0.006925852685431185
TBB,inclusive_scan,2048,54807.16035582164,54964.233168892824,339.4580518850717,54754.23730614816,55301.50531370516,9,0.006175980857260264
TBB,inclusive_scan,4096,55208.28028719071,55234.16901828247,439.6528407481573,54828.156337528126,55628.4501952739,9,0.007959798229292317
TBB,inclusive_scan,8192,61156.29630612701,61517.78119884985,757.6227902122404,61058.546516257404,62253.75195753202,9,0.012315509035725838
TBB,inclusive_scan,16384,60282.00659981179,60234.6376627334,99.3539578042769,60173.51482814742,60304.76643524467,9,0.0016494489160967635
TBB,inclusive_scan,32768,63019.02920660661,62984.600358019685,157.80421944219955,62884.42230322673,63095.258449214714,9,0.00250544130700524
TBB,inclusive_scan,65536,67564.19663979088,67443.61170386795,229.55589394753898,67317.4816298945,67608.86684690768,9,0.0034036714248856536
TBB,inclusive_scan,131072,74435.39558917555,74300.7061758647,398.7426947057029,74342.80662689099,74495.87587896851,9,0.005366607065105224
TBB,inclusive_scan,262144,88381.95570020268,88287.98082378408,437.68386680421924,88302.08809403479,88597.39566481276,9,0.004957456980217977
TBB,inclusive_scan,524288,125997.75595615582,125915.64353655229,493.6288506915425,125782.64743183354,126181.63610834302,9,0.003920313924681218
TBB,inclusive_scan,1048576,202942.8044457352,202772.28112741525,360.2051145530689,202731.62414644758,203044.24393433047,9,0.0017764021420991372
TBB,inclusive_scan,2097152,361824.5495100578,361770.42945963,1508.2570762994276,360406.29731820564,362912.5226921089,9,0.00416909994150789
TBB,inclusive_scan,4194304,1892770.9931224203,1894935.4803606917,6892.705730480917,1890239.0990371408,1898143.8817056415,9,0.00363743557599593
TBB,inclusive_scan,8388608,5330727.482625483,5329070.876876878,27866.451503011813,5313094.571428575,5357322.274131272,9,0.005229138839929082
TBB,inclusive_scan,16777216,12983481.420560746,12986451.883696781,53974.93814273869,12967636.682242993,12987083.149532707,9,0.00415624980757823
TBB,inclusive_scan,33554432,27656009.01960785,27655066.331154685,138440.19193982368,27556895.2745098,27706112.215686273,9,0.005005961304958597
TBB,inclusive_scan,67108864,54661096.38461538,54642351.38034188,107766.56458432798,54540989.384615384,54712398.884615384,9,0.001972216821970404
TBB,inclusive_scan,134217728,107772887.85714284,107424646.57936507,609992.2881702083,106818407.14285715,107956525.28571428,9,0.005678327158558976
TBB,inclusive_scan,268435456,212626423.57142857,195507653.3492064,29228153.71467477,182890850.85714284,213833884.14285713,9,0.14949877006844764
